OBJECTID,STATUT,MODE_POSE,AUT_PASSAG,AUT_PASS_1,NATURE_CON,TYPE_LONGU,LONGUEUR,NOTE,COMPOSITIO,ID_PROPRIE,INDEX_DOC_,ENABLED,ORIGINE,LABEL_CABL,NB_CABLE,ORANGE,CLASSE,LARGEUR,HAUTEUR,EXPLOITATI,MAINTENANC,GESTION,CONVENTION,REF_CONVEN,MODIF_DATE,MODIF_AUTE,MODIF_ETUD,METRIC,IS_ANTENNA,RECALAGE_D,SHAPE_LEN,latitude,longitude
7784021,E,2,0,,,D,5.49,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,5.48911627185,50.764196767898085,2.721008436773115
7784022,E,2,0,,,D,2.75,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,2.75244211186,50.764089501083184,2.720950047309022
7784024,E,0,0,,N,D,36.37,02A9615D43CF4ED71C22F5D6D568FC69,,1,0,1,1,,0,1,,0,0,0,0,0,0,,,,,0,0,,36.3696818031,50.764670110982365,2.722776631330896
7784027,E,0,0,,,D,9.91,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,9.90686487855,50.764617432000925,2.7225783803556016
7784315,E,4,0,,,D,2.54,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,2.53599309469,50.76834422527608,2.726016709412327
7784383,E,4,0,,,D,2.54,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,2.54103155698,50.77044844106498,2.729179401347801
7784384,E,4,0,,N,D,20.36,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,20.3566248148,50.77061700133721,2.7291160644032764
7784492,E,7,0,,N,D,5.77,P/59535,2Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,5.77055824516,50.766866538657005,2.7326692383886004
7784544,A,4,0,,N,D,8.73,P/59535,,1,0,1,0,,1,1,C,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,8.72970417853,50.7682160274336,2.7214794654352925
7784581,E,4,0,,,D,0.43,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,0.434632332012,50.76922057050807,2.7267928885283643
7784802,E,4,0,,N,D,59.54,P/59535,,1,0,1,1,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,59.5357472063,50.77056478210611,2.7295558929439494
7784816,E,4,0,,N,D,203.77,P/59535,,1,0,1,1,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,203.751293481,50.77201704731619,2.738219921463423
7784902,E,7,0,,,D,31.92,P/59535,1Ø33,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,31.9082053327,50.76956135203175,2.741625282408875
7784910,E,4,0,,N,D,198.82,P/59535,,1,0,1,1,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,198.814966755,50.7710652225545,2.7401471136085673
7785699,E,2,0,,N,D,30.3,P/59535,,1,0,1,1,,0,1,,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,30.2968262268,50.76306257573541,2.720582001458417
7785702,E,0,0,,N,D,5.87,P/59535,,1,0,1,1,,0,1,,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,5.86501926183,50.762838493437236,2.7200243657813976
7785712,E,7,0,,,D,9.67,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,9.67011134049,50.75495532193412,2.7083764840344235
7785906,E,4,0,,,D,9.67,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,9.67011134049,50.75495532193411,2.7083764840344235
7786196,E,0,0,,,D,67.47,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,67.4686773504,50.75880375265659,2.725138343013464
7791309,E,4,0,,N,D,119.98,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,119.978359512,50.7700948550628,2.7423101618447703
7791312,E,4,0,,,D,7.16,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,7.16138479228,50.76561121598403,2.726798435969707
8242586,E,7,0,,,D,44.35,,3Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2025-05-28,CWKB7174,,0,0,,44.3537691241,50.77568465187074,2.7384910856318156
8242607,E,7,0,,,D,37.95,,2Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2025-05-28,CWKB7174,,0,0,,37.9414097405,50.77733456849764,2.7380571356790955
3181702,E,7,0,,A,D,3.39,02A9640CB046EE511C22F5D9EB692CD9,1 Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,3.39446594381,50.768853949689486,2.740596381659479
3181703,E,7,0,,A,D,2.98,02A9640CB1CDFEFA1C22F5D9F6692DF5,1 Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,2.9801856768,50.769072124705765,2.7410268559680437
3181715,E,7,0,,A,D,7.72,02A9640CB3D7890B1C22F5DA9E693A2F,3 Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,7.7179895566,50.76948349978876,2.7411368335073503
3948303,E,7,0,,A,D,33.47,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,33.4739729987,50.76659913874164,2.7179027323233775
4591926,E,7,0,,A,D,13.02,P/59535,PEHD:3Ø40,323,0,1,0,,0,0,B,0,0,1,1,0,0,,2021-04-08,WZQS5758NP,,0,0,,13.0173571167,50.763141025039616,2.7169926776275295
4987605,E,7,0,,A,D,54.14,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,54.1282612686,50.7796281591828,2.7324546697945697
5025693,E,4,0,,N,D,10.81,,,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,10.8065080707,50.75867929114608,2.732716601350957
5040299,E,7,0,,A,D,184.86,,5Ø45,1,0,1,0,"OP<36 Fo  FU592447/F40891 1329,99m",0,1,B,0,0,0,0,0,0,,,,,0,0,,184.834198019,50.76970118885174,2.7061506807534097
5042135,E,7,0,,A,D,28.76,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,28.7594160873,50.778530443714025,2.7179528952746184
5042570,E,7,0,,A,D,26.88,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,26.8610328779,50.7800122170434,2.720639573707947
5042574,E,7,0,,A,D,61.95,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,61.9466808208,50.78024889155703,2.7223354157892827
5043269,E,7,0,,A,D,102.72,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,102.684610948,50.780391586860134,2.7234078286917236
5043381,E,4,0,,N,D,847.46,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,847.306099509,50.775745685897036,2.720585457978876
5045291,E,4,0,,N,D,3.61,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,3.61291394836,50.7769394680212,2.7383418034448095
5050239,E,7,0,,A,D,77.65,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,77.6546774691,50.76662645543429,2.7102727877610686
5050502,E,4,0,,N,D,12.75,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,12.7392018107,50.771737581422926,2.713234924271961
5050889,E,7,0,,A,D,15.38,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,15.3816550187,50.768142704159374,2.719716888837632
5050908,E,7,0,,A,D,50.09,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,50.0771144129,50.76856285354016,2.71859770806367
5051373,E,7,0,,A,D,19.79,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,19.7844147464,50.768160605686724,2.717891411814746
5051466,E,7,0,,A,D,5.54,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,5.54200248084,50.767311473072894,2.7175080738801767
5051469,E,7,0,,A,D,30.91,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,30.9103746505,50.76742165903799,2.7175606484363586
5051474,E,7,0,,A,D,8.79,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,8.79116038947,50.76712205758619,2.7182177038707316
5051625,E,7,0,,A,D,41.86,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,41.8613963846,50.7669130044263,2.7180996391591536
5051627,E,7,0,,A,D,21.74,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,21.731069369,50.76682462285664,2.7179926837518176
5051822,E,7,0,,A,D,5.4,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,5.39713337089,50.76640945632164,2.7172711043026547
5051824,E,7,0,,A,D,8.24,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,8.23735330112,50.76644094938916,2.7173032160912296
5052136,E,7,0,,A,D,98.46,,5Ø45,1,0,1,0,OP<36 Fo  FU592447/F40890 2145m,0,1,B,0,0,0,0,0,0,,,,,0,0,,98.4409385655,50.76617614348116,2.7150486183637073
5052139,E,7,0,,A,D,8.43,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,8.42460886183,50.76608370536796,2.7156702819390217
5052408,E,7,0,,A,D,15.8,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,15.7895253828,50.76664257315331,2.7193132951105405
5052410,E,7,0,,A,D,19.77,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,19.7603969924,50.76664540949768,2.7192761628556252
5054304,E,7,0,,A,D,56.55,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,56.5280309706,50.76667543940845,2.7222014391166725
5054322,E,7,0,,A,D,25.66,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,25.6492406682,50.76660662804211,2.7229837564946724
5054333,E,7,0,,A,D,34.46,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,34.4597842501,50.766779403189915,2.722146218495094
5054728,E,7,0,,A,D,38.84,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,38.8251693179,50.76767286905395,2.7220066434849084
5054731,E,7,0,,A,D,16.4,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,16.3955369606,50.76754790061402,2.7229653027189253
5054733,E,7,0,,A,D,61.02,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,61.0178149041,50.767611565180616,2.722663714318097
5054967,E,7,0,,A,D,45.67,,4Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,45.6581752279,50.76518678708226,2.72318181382471
5054973,E,7,0,,A,D,119.88,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,119.844004008,50.76547599558142,2.7245403983437044
5055352,E,4,0,,N,D,3.44,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,3.43246408169,50.76940353296871,2.7269829067484115
5055604,E,4,0,,N,D,69.41,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,69.3857469476,50.768465086053965,2.721531416637456
5056037,E,7,0,,A,D,8.37,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,8.3683063186,50.767221995715175,2.7249463803182628
5056042,E,7,0,,A,D,77.06,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,77.0509879559,50.767496483137734,2.7251846206136916
5056582,E,7,0,,A,D,8.01,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,8.01387172665,50.77071159699289,2.729911605108824
5056592,E,7,0,,A,D,5.51,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,5.50898980593,50.77305845152625,2.733949192732187
5057324,E,7,0,,A,D,6.68,02A9640860F707521C22F5D69368F869,2Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.67192796034,50.76835434019616,2.732214729733313
5057619,E,4,0,,N,D,23.83,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,23.8303477432,50.7689925227702,2.7413273559129125
5057623,E,4,0,,N,D,62.46,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,62.4610214678,50.76791336726537,2.7421920047369968
5069489,E,7,0,,A,D,64.58,,5Ø45,1,0,1,0,OP<36 Fo  FU592447/F40890 2145m,0,1,B,0,0,0,0,0,0,,,,,0,0,,64.5713893232,50.764690034399464,2.719487653205942
5070037,E,7,0,,A,D,1.41,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,1.41117870963,50.76372077585344,2.7219797919070494
5070038,E,7,0,,A,D,50.36,,7Ø45,1,0,1,0,OP<36 Fo  FU592447/F40890 2145m,0,1,B,0,0,0,0,0,0,,,,,0,0,,50.3498715204,50.76350287145991,2.7220682395377924
5070048,E,7,0,,A,D,158.06,,5Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,158.038564877,50.762683159631436,2.71952470878895
5070102,E,7,0,,A,D,5.31,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,5.31299699131,50.76385196357093,2.7186291749387452
5070171,E,7,0,,A,D,31.38,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,31.3680546395,50.76440506782799,2.719662171312138
5070177,E,7,0,,A,D,16.32,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,16.3131023626,50.76225208894177,2.718769716219587
5070179,E,7,0,,A,D,3.23,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,3.22540670595,50.75916625822875,2.7137792958443807
5070188,E,7,0,,A,D,7.63,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,7.62520804261,50.75493340890447,2.7084813366964546
5070932,E,7,0,,A,D,48.02,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,48.001814514,50.76550729803349,2.715619772866116
5070933,E,7,0,,A,D,77.36,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,77.3068181542,50.76513118908721,2.7152105389151653
5071042,E,7,0,,A,D,67.13,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,67.1217477115,50.766153177016925,2.713390342350094
5071046,E,7,0,,A,D,15.45,,5Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,15.4464464986,50.766221466155834,2.713214140728654
5071414,E,7,0,,A,D,35.49,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,35.484010112,50.756626716646835,2.7256011883341515
5072828,E,7,0,,A,D,14.9,,4Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,14.9013273395,50.7609584535677,2.7236431741242995
5072980,E,7,0,,A,D,32.56,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,32.5569641721,50.766473751362724,2.724114808640773
6884622,E,0,0,,,D,40.81,PAR59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2017-01-06,QSNK0093NP,,0,0,,40.8058576506,50.77801724938218,2.714959335450372
7086801,E,7,0,,,D,56.2,,3Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2017-12-04,ceob5464,,0,0,,56.1997308601,50.763312131294555,2.708743893929057
7369378,E,7,0,,,D,66.9,,2Ø45,321,0,1,0,,0,0,C,0,0,0,0,0,0,,2019-05-07,duad6495,,0,0,,66.9005698592,50.768085296469735,2.731406310285744
7369380,E,7,0,,,D,2.64,,6Ø45,321,0,1,0,,0,0,C,0,0,0,0,0,0,,2019-05-07,duad6495,,0,0,,2.64486160404,50.767750565704674,2.7316416254990035
7616284,E,7,0,,,D,10.5,,2Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2020-07-20,nlzh9590,BER900885,0,0,,10.5006861061,50.75882858339082,2.708470910761386
7761846,E,7,0,,,D,24.93,,3Ø45,1,0,1,0,,0,1,A,30,10,0,0,0,0,,2021-03-08,JFHC8005NP,,0,0,,24.9303628563,50.766225141514596,2.7085007313041407
7762227,E,7,0,,,D,14.05,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,14.0514699681,50.76617931044824,2.708543818236073
7762499,E,7,0,,,D,10.38,,2Ø45,1,0,1,0,,0,1,A,20,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,10.3769580019,50.7651222033027,2.708638412761779
7762509,E,7,0,,,D,29.27,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,29.2654608945,50.76377668791276,2.7087923197740897
7762694,E,7,0,,,D,31.63,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,31.6281367769,50.763418212511404,2.7087317288333588
7781664,E,7,0,,,D,9.11,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,9.11496936612,50.759823400877934,2.708685339474155
7781761,E,4,0,,N,D,38.82,P/59535,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,38.8174262614,50.76029328171683,2.708701144314509
7781764,E,4,0,,N,D,52.5,P/59535,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,52.4973423396,50.76070265793691,2.708713986318593
7781768,E,7,0,,,D,9.0,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,8.9998094229,50.76113692745395,2.7087588939316243
7781772,E,7,0,,,D,1.44,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,1.43664042164,50.763743602755554,2.708813424884365
7781876,E,7,0,,,D,8.14,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,8.13813055414,50.763786499928294,2.7087466345393194
7781887,E,4,0,,,D,64.85,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,64.8407067509,50.76601520641985,2.7084411445362067
7782099,E,4,0,,N,D,144.67,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,144.669221532,50.768007594539796,2.710222836718801
7783294,E,3,0,,,D,2.61,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,2.61093257436,50.77874331639104,2.7354513790818427
7783350,E,7,0,,,D,0.25,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,0.247313692034,50.78123661661534,2.740157878380245
7783367,E,4,0,,N,D,142.4,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,142.364696279,50.78043126660124,2.7110781743258614
7783419,E,7,0,,,D,4.94,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,4.94339020195,50.76648446274252,2.717968129100843
7783506,E,2,0,,,D,18.27,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,18.2674269762,50.765810194352305,2.719065977890985
7784018,E,3,0,,,D,3.56,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,3.5557262051,50.76426446247858,2.720604411780004
7784262,E,0,0,,,D,15.14,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,15.1400103979,50.765768730660376,2.7240839099971192
7784263,E,0,0,,,D,49.8,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,49.8042773992,50.76537137896292,2.725571845597714
7784310,A,4,0,,N,D,62.84,P/59535,,1,0,1,0,,1,1,C,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,62.825787968,50.768509184378374,2.7215042446943545
7784486,E,7,0,,,D,1.66,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,1.66400340236,50.76621900266706,2.729519468182903
7784808,E,4,0,,N,D,25.6,P/59535,,1,0,1,1,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,25.599182677,50.77116731288415,2.7308075619228953
7784907,E,4,0,,N,D,58.94,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,58.8965947868,50.777663786484105,2.7493339870324265
7784908,E,4,0,,N,D,306.18,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,306.141782528,50.7736695246414,2.7464849148293595
7785150,E,4,0,,N,D,36.84,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,36.8413810096,50.776771360997984,2.738165971150741
7785151,E,4,0,,N,D,5.97,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,5.971791764,50.77658071515049,2.7382013540048424
7785152,E,4,0,,,D,57.58,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,57.5722247697,50.77669328077115,2.7383240321338183
7785697,E,7,0,,,D,70.7,P/59535,1Ø28,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,70.6958644785,50.778449774445754,2.7359419340675606
7785711,E,7,0,,,D,2.22,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,2.21515080286,50.75487785567782,2.7085249897653636
7785907,E,4,0,,,D,2.69,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,2.68961640531,50.75489899409404,2.708525930284777
7785910,E,7,0,,,D,13.19,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,13.1937373906,50.76855585342426,2.7402605049096866
8052690,E,7,0,,,D,9.91,,3Ø45,321,0,1,0,,0,0,C,0,0,0,0,0,0,,2022-09-21,CWKB7174,,0,0,,9.90470904864,50.76338340347521,2.72111581151188
3180897,E,4,0,,N,D,308.26,02A961560F21B6251C22F5899A6486DB,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,,,,0,0,,308.250735607,50.757951664869715,2.7127360944003454
3180906,E,7,0,,A,D,25.68,02A961593DA79A881C22F58ADE64A5A6,1 Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,25.6754345421,50.7668981662828,2.708682558243699
3181695,E,7,0,,A,D,45.34,02A9640C9AB88E6A1C22F5D90E692027,2 Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,45.3429952319,50.76872550447946,2.740355948797509
3181706,E,7,0,,A,D,29.79,P/59535,1Ø33,1,0,1,1,,0,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,29.7881105099,50.76855822967066,2.7399690567589072
3829739,E,7,0,,A,D,41.04,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,41.0331707158,50.76375698890604,2.7218012399029443
4591924,E,7,0,,A,D,14.27,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,14.2687683392,50.763680109989174,2.717634692164313
4895205,E,7,0,,A,D,10.1,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,10.0989809641,50.76631398052868,2.719079693855768
4987606,E,7,0,,A,D,8.17,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,8.16483862312,50.78024258353794,2.7298720892398607
4987614,E,7,0,,A,D,126.61,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,126.601297054,50.779055598325115,2.735101658459658
5025827,E,4,0,,N,D,296.9,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,296.857132726,50.760995717324924,2.7364350169721474
5042298,E,4,0,,N,D,3.59,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,3.5866098003,50.78007908990527,2.707908438882557
5042576,E,7,0,,A,D,45.89,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,45.8768144263,50.78002588125556,2.721065253913488
5045286,E,7,0,,A,D,22.73,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,22.7252544141,50.7765417386485,2.738342313568182
5045557,E,7,0,,A,D,6.89,,1Ø28,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.89104538587,50.78077443718978,2.7389859298659847
5045558,E,7,0,,A,D,1.46,,1Ø28,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,1.46233525887,50.78079771607605,2.7390321981170738
5045566,E,7,0,,A,D,42.73,,1Ø33,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,42.7269532946,50.77994260293582,2.727135401081645
5050506,A,4,0,,N,D,114.65,P/59535,,1,0,1,0,,1,1,C,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,114.636811844,50.77111715870537,2.713775731093136
5050507,E,7,0,,A,D,5.3,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,5.2975602546,50.77073180335692,2.7143570781828785
5050508,E,4,0,,N,D,3.67,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,3.66949372605,50.771434056649966,2.713230069912309
