latitude,longitude,idnatureaf,idnaturere
45.74369013206092,4.867777051987364,03,COM
45.743624562359045,4.868961750596855,03,COM
45.741377906932435,4.864234757812934,03,COM
45.74006700825041,4.86372187564517,03,COM
45.74100031974606,4.8641368987520845,03,COM
45.74342314599075,4.865481178033297,03,COM
45.74262577205493,4.86486353432355,03,COM
45.740191218213646,4.863741636280076,03,COM
45.74271040377098,4.864864722420819,03,COM
45.74110700650302,4.86419183271126,03,COM
45.74205230216905,4.86456831133796,03,COM
45.739053851514235,4.86304337637175,03,COM
45.74353412487658,4.86532691691893,03,COM
45.74416641278928,4.865648058004115,03,COM
45.742541033091065,4.864821845844135,03,COM
45.74253263366461,4.864817623731774,03,COM
45.73890931089707,4.863064396893216,03,COM
45.74247088347189,4.864788946262987,03,COM
45.74018055298837,4.863781541062435,03,COM
45.74247934311733,4.864793172418449,03,COM
45.73942907550652,4.863146292040225,03,COM
45.74115404305546,4.864228630992749,03,COM
45.743452410396685,4.865171484313831,03,COM
45.74145522949596,4.86437927110217,03,COM
45.73897247325012,4.862996157187125,03,COM
45.73930749404564,4.863283780512019,03,COM
45.74021651765178,4.863628838879605,03,COM
45.742617429898594,4.864840392495634,03,COM
45.744002656814274,4.865735432451444,03,COM
45.743924073801914,4.865702986388609,03,COM
45.73979637751022,4.863590589681959,03,COM
45.74259839134835,4.86502381459141,03,COM
45.74239982117801,4.8648771643432696,03,COM
45.7417941813547,4.864433201866198,03,COM
45.739336925836305,4.863185602842441,03,COM
45.742444931522975,4.864700588388375,03,COM
